symbol,time,open,high,low,close,volume,date,average_sentiment_score,log_sentiment_score
MRK,2024-08-09 00:00:00-04:00,113.57,114.69,112.91,114.54,149256,2024-08-09 00:00:00.000000,0.9957548777262368,-0.0042541583873278
MRK,2024-08-12 00:00:00-04:00,114.44,114.44,113.115,113.51,269731,2024-08-12 00:00:00.000000,,
MRK,2024-08-13 00:00:00-04:00,113.57,114.83,112.9,114.37,324833,2024-08-13 00:00:00.000000,0.9241844415664672,-0.078843615175373
MRK,2024-08-14 00:00:00-04:00,113.75,113.925,111.52,113.54,430667,2024-08-14 00:00:00.000000,0.9999696016311646,-3.0398830875226676e-05
MRK,2024-08-15 00:00:00-04:00,114.17,114.49,112.565,113.3,354543,2024-08-15 00:00:00.000000,0.9495605826377868,-0.0517559459861017
MRK,2024-08-16 00:00:00-04:00,112.85,113.71,112.62,113.66,208430,2024-08-16 00:00:00.000000,,
MRK,2024-08-19 00:00:00-04:00,113.835,114.6,113.415,114.48,198868,2024-08-19 00:00:00.000000,0.9999911785125732,-8.82152633630685e-06
MRK,2024-08-20 00:00:00-04:00,115.135,115.28,114.57,115.1,188386,2024-08-20 00:00:00.000000,,
MRK,2024-08-21 00:00:00-04:00,114.875,116.57,114.59,116.01,287202,2024-08-21 00:00:00.000000,,
MRK,2024-08-22 00:00:00-04:00,116.26,116.71,115.22,116.61,233530,2024-08-22 00:00:00.000000,0.996400624513626,-0.00360586882431
MRK,2024-08-23 00:00:00-04:00,116.76,116.76,115.92,116.57,240461,2024-08-23 00:00:00.000000,0.9866672158241272,-0.0134224637537882
MRK,2024-08-26 00:00:00-04:00,116.81,117.87,116.165,116.28,184671,2024-08-26 00:00:00.000000,0.9999415278434752,-5.847386608784408e-05
MRK,2024-08-27 00:00:00-04:00,116.44,116.62,115.27,116.52,185006,2024-08-27 00:00:00.000000,0.999953031539917,-4.696956313566835e-05
MRK,2024-08-28 00:00:00-04:00,116.545,118.01,116.39,117.435,154094,2024-08-28 00:00:00.000000,0.9842497706413268,-0.0158755821871952
MRK,2024-08-29 00:00:00-04:00,117.965,118.395,116.9,117.49,214596,2024-08-29 00:00:00.000000,0.9868316054344176,-0.0132558666330806
MRK,2024-08-30 00:00:00-04:00,117.29,118.69,117.29,118.33,149778,2024-08-30 00:00:00.000000,0.9999498128890992,-5.0188370316066977e-05
PEP,2024-08-05 00:00:00-04:00,179.355,180.69,173.19,174.055,153450,2024-08-05 00:00:00.000000,,
PEP,2024-08-06 00:00:00-04:00,173.585,176.18,172.38,172.53,100322,2024-08-06 00:00:00.000000,0.9999995231628418,-4.768372718899988e-07
PEP,2024-08-07 00:00:00-04:00,171.72,174.34,171.4,171.84,169940,2024-08-07 00:00:00.000000,,
PEP,2024-08-08 00:00:00-04:00,170.015,172.935,169.93,172.33,122776,2024-08-08 00:00:00.000000,,
PEP,2024-08-09 00:00:00-04:00,172.18,172.72,170.495,172.39,62723,2024-08-09 00:00:00.000000,,
PEP,2024-08-12 00:00:00-04:00,172.27,172.87,170.73,171.42,91112,2024-08-12 00:00:00.000000,,
PEP,2024-08-13 00:00:00-04:00,171.42,172.41,170.22,172.41,51928,2024-08-13 00:00:00.000000,,
PEP,2024-08-14 00:00:00-04:00,172.23,174.3,172.19,173.67,129551,2024-08-14 00:00:00.000000,,
PEP,2024-08-15 00:00:00-04:00,173.83,174.255,171.87,172.55,85926,2024-08-15 00:00:00.000000,0.9995653033256532,-0.0004347911823354
PEP,2024-08-16 00:00:00-04:00,172.52,172.77,171.22,172.62,84625,2024-08-16 00:00:00.000000,,
PEP,2024-08-19 00:00:00-04:00,172.71,173.96,172.6,173.78,95764,2024-08-19 00:00:00.000000,,
PEP,2024-08-20 00:00:00-04:00,173.405,175.98,172.63,175.83,167413,2024-08-20 00:00:00.000000,,
PEP,2024-08-21 00:00:00-04:00,175.95,176.8,174.67,175.17,124663,2024-08-21 00:00:00.000000,,
PEP,2024-08-22 00:00:00-04:00,175.845,176.04,174.725,175.72,89173,2024-08-22 00:00:00.000000,,
PEP,2024-08-23 00:00:00-04:00,176.63,176.63,173.695,175.93,211612,2024-08-23 00:00:00.000000,0.9999077320098876,-9.227224706516004e-05
PEP,2024-08-26 00:00:00-04:00,176.66,176.77,175.8,176.02,138224,2024-08-26 00:00:00.000000,,
PEP,2024-08-27 00:00:00-04:00,176.83,176.83,174.52,175.31,174705,2024-08-27 00:00:00.000000,,
PEP,2024-08-28 00:00:00-04:00,175.38,175.55,173.37,173.89,106862,2024-08-28 00:00:00.000000,,
PEP,2024-08-29 00:00:00-04:00,173.62,173.62,171.925,172.11,222112,2024-08-29 00:00:00.000000,0.97219318151474,-0.0282007478548085
PEP,2024-08-30 00:00:00-04:00,172.04,173.25,171.31,172.92,198126,2024-08-30 00:00:00.000000,,
ABBV,2024-08-05 00:00:00-04:00,187.45,189.095,183.05,184.35,164520,2024-08-05 00:00:00.000000,0.9999991059303284,-8.940700713113865e-07
ABBV,2024-08-06 00:00:00-04:00,184.17,187.72,183.32,185.81,204939,2024-08-06 00:00:00.000000,0.9999901056289672,-9.894419982326794e-06
ABBV,2024-08-07 00:00:00-04:00,186.71,189.51,186.24,187.48,167000,2024-08-07 00:00:00.000000,0.9999938011169434,-6.1989022697956e-06
ABBV,2024-08-08 00:00:00-04:00,187.5,190.675,187.1,190.44,179857,2024-08-08 00:00:00.000000,,
ABBV,2024-08-09 00:00:00-04:00,190.96,190.96,188.11,189.92,93325,2024-08-09 00:00:00.000000,,
ABBV,2024-08-12 00:00:00-04:00,190.065,190.47,187.785,190.28,142036,2024-08-12 00:00:00.000000,0.9996421635150908,-0.0003579005236614
ABBV,2024-08-13 00:00:00-04:00,190.62,191.69,189.42,191.255,89674,2024-08-13 00:00:00.000000,0.999997615814209,-2.3841886331910857e-06
ABBV,2024-08-14 00:00:00-04:00,191.02,193.31,190.74,192.96,168263,2024-08-14 00:00:00.000000,0.9996119141578674,-0.0003881611669319
ABBV,2024-08-15 00:00:00-04:00,194.545,194.74,191.325,193.36,183591,2024-08-15 00:00:00.000000,0.9995932579040528,-0.0004068248379507
ABBV,2024-08-16 00:00:00-04:00,193.78,194.07,192.41,193.895,78294,2024-08-16 00:00:00.000000,,
ABBV,2024-08-19 00:00:00-04:00,193.46,197.12,193.46,196.91,131018,2024-08-19 00:00:00.000000,0.9996551275253296,-0.0003449319568585
ABBV,2024-08-20 00:00:00-04:00,197.14,197.38,194.2,196.17,98319,2024-08-20 00:00:00.000000,0.999200314283371,-0.0008000056358196
ABBV,2024-08-21 00:00:00-04:00,196.61,197.24,195.71,196.52,83553,2024-08-21 00:00:00.000000,,
ABBV,2024-08-22 00:00:00-04:00,197.11,197.515,195.4,196.5,209302,2024-08-22 00:00:00.000000,,
ABBV,2024-08-23 00:00:00-04:00,197.03,197.96,196.345,197.525,103944,2024-08-23 00:00:00.000000,0.9995421369870504,-0.0004579678642251
ABBV,2024-08-26 00:00:00-04:00,197.44,197.95,196.16,197.51,71274,2024-08-26 00:00:00.000000,0.9998682737350464,-0.00013173494162
ABBV,2024-08-27 00:00:00-04:00,197.87,198.25,195.2,195.905,83485,2024-08-27 00:00:00.000000,0.999257266521454,-0.0007430094417094
ABBV,2024-08-28 00:00:00-04:00,196.23,196.23,194.08,195.465,107361,2024-08-28 00:00:00.000000,1.0,0.0
ABBV,2024-08-29 00:00:00-04:00,195.55,196.39,193.89,195.2,108350,2024-08-29 00:00:00.000000,0.9999473094940186,-5.26918941749189e-05
ABBV,2024-08-30 00:00:00-04:00,195.06,196.43,194.24,196.38,55428,2024-08-30 00:00:00.000000,,
KO,2024-08-05 00:00:00-04:00,69.015,69.52,67.73,68.14,667184,2024-08-05 00:00:00.000000,0.9982147216796876,-0.001786873828887
KO,2024-08-06 00:00:00-04:00,68.155,68.835,67.79,68.04,381039,2024-08-06 00:00:00.000000,0.9996110796928406,-0.000388995956277
KO,2024-08-07 00:00:00-04:00,68.025,69.165,67.83,68.5,423484,2024-08-07 00:00:00.000000,,
KO,2024-08-08 00:00:00-04:00,67.95,68.865,67.87,68.735,447305,2024-08-08 00:00:00.000000,0.9738866090774536,-0.0264603999016334
KO,2024-08-09 00:00:00-04:00,68.66,68.775,68.275,68.67,310466,2024-08-09 00:00:00.000000,,
KO,2024-08-12 00:00:00-04:00,68.47,68.54,67.83,68.19,267595,2024-08-12 00:00:00.000000,0.99977308511734,-0.0002269406317372
KO,2024-08-13 00:00:00-04:00,68.24,68.6,68.155,68.47,221070,2024-08-13 00:00:00.000000,,
KO,2024-08-14 00:00:00-04:00,68.27,68.875,68.13,68.57,529771,2024-08-14 00:00:00.000000,,
KO,2024-08-15 00:00:00-04:00,68.66,68.92,68.505,68.68,247426,2024-08-15 00:00:00.000000,,
KO,2024-08-16 00:00:00-04:00,68.91,69.28,68.65,69.19,265231,2024-08-16 00:00:00.000000,,
KO,2024-08-19 00:00:00-04:00,69.33,69.42,68.845,68.97,281282,2024-08-19 00:00:00.000000,,
KO,2024-08-20 00:00:00-04:00,68.97,69.39,68.765,69.38,334229,2024-08-20 00:00:00.000000,,
KO,2024-08-21 00:00:00-04:00,69.505,70.11,69.335,69.55,267599,2024-08-21 00:00:00.000000,0.9536720514297484,-0.0474354282374524
KO,2024-08-22 00:00:00-04:00,69.81,69.835,68.995,69.34,334076,2024-08-22 00:00:00.000000,,
KO,2024-08-23 00:00:00-04:00,69.48,69.85,68.94,69.79,261440,2024-08-23 00:00:00.000000,0.9999077320098876,-9.227224706516004e-05
KO,2024-08-26 00:00:00-04:00,69.79,70.9,69.74,70.86,304022,2024-08-26 00:00:00.000000,,
KO,2024-08-27 00:00:00-04:00,71.495,71.53,71.08,71.49,450389,2024-08-27 00:00:00.000000,0.9967679381370544,-0.0032372962565207
KO,2024-08-28 00:00:00-04:00,71.61,71.81,71.3,71.8,322713,2024-08-28 00:00:00.000000,0.7186523675918579,-0.3303775324911122
KO,2024-08-29 00:00:00-04:00,71.9,72.21,71.24,72.05,563003,2024-08-29 00:00:00.000000,,
KO,2024-08-30 00:00:00-04:00,72.37,72.56,71.785,72.5,464068,2024-08-30 00:00:00.000000,0.98749977350235,-0.0125790115715954
PFE,2024-08-05 00:00:00-04:00,29.17,30.01,29.17,29.75,803271,2024-08-05 00:00:00.000000,0.9899700284004213,-0.0100806106547875
PFE,2024-08-06 00:00:00-04:00,29.715,30.045,29.25,29.3,897901,2024-08-06 00:00:00.000000,0.9601078033447266,-0.0407097056741267
PFE,2024-08-07 00:00:00-04:00,29.62,29.81,28.74,28.85,810320,2024-08-07 00:00:00.000000,0.9999938011169434,-6.1989022697956e-06
PFE,2024-08-08 00:00:00-04:00,28.89,29.005,28.54,28.75,1119595,2024-08-08 00:00:00.000000,0.980612317721049,-0.0195780884314475
PFE,2024-08-09 00:00:00-04:00,28.66,28.72,28.45,28.55,964883,2024-08-09 00:00:00.000000,,
PFE,2024-08-12 00:00:00-04:00,28.59,28.605,28.325,28.45,545516,2024-08-12 00:00:00.000000,0.9967776387929916,-0.0032275641931563
PFE,2024-08-13 00:00:00-04:00,28.54,28.945,28.31,28.85,1392251,2024-08-13 00:00:00.000000,0.9662814140319824,-0.034300168321035
PFE,2024-08-14 00:00:00-04:00,28.75,29.18,28.67,28.85,803648,2024-08-14 00:00:00.000000,0.973871409893036,-0.0264760067524537
PFE,2024-08-15 00:00:00-04:00,28.95,29.0,28.52,28.69,795433,2024-08-15 00:00:00.000000,0.9971328973770142,-0.0028712206347696
PFE,2024-08-16 00:00:00-04:00,28.615,28.615,27.855,28.29,1457122,2024-08-16 00:00:00.000000,0.986387054125468,-0.0137064515840362
PFE,2024-08-19 00:00:00-04:00,28.315,28.88,28.29,28.815,990572,2024-08-19 00:00:00.000000,0.9992318153381348,-0.0007684798668935
PFE,2024-08-20 00:00:00-04:00,28.815,29.185,28.815,28.91,1220182,2024-08-20 00:00:00.000000,0.994839608669281,-0.0051737521345337
PFE,2024-08-21 00:00:00-04:00,28.97,29.17,28.93,29.005,470807,2024-08-21 00:00:00.000000,0.9289498329162598,-0.0737005427929804
PFE,2024-08-22 00:00:00-04:00,29.06,29.125,28.54,28.79,854091,2024-08-22 00:00:00.000000,0.996239334344864,-0.0037677547369129
PFE,2024-08-23 00:00:00-04:00,28.785,28.94,28.645,28.9,771247,2024-08-23 00:00:00.000000,0.9985703825950624,-0.0014306402828989
PFE,2024-08-26 00:00:00-04:00,28.92,29.045,28.78,28.93,602508,2024-08-26 00:00:00.000000,0.998544454574585,-0.0014566057606934
PFE,2024-08-27 00:00:00-04:00,29.005,29.04,28.56,28.83,480707,2024-08-27 00:00:00.000000,0.5321723222732544,-0.6307879280418515
PFE,2024-08-28 00:00:00-04:00,28.8,29.075,28.64,28.75,861870,2024-08-28 00:00:00.000000,0.9868118166923524,-0.0132759196394588
PFE,2024-08-29 00:00:00-04:00,28.865,28.865,28.535,28.71,997072,2024-08-29 00:00:00.000000,0.9999916553497314,-8.344685085342429e-06
PFE,2024-08-30 00:00:00-04:00,28.775,29.05,28.675,29.0,898427,2024-08-30 00:00:00.000000,0.9328736662864684,-0.0694854932124667
AVGO,2024-08-05 00:00:00-04:00,129.69,145.39,128.67,142.23,1253329,2024-08-05 00:00:00.000000,0.9998638530572256,-0.0001361562116107
AVGO,2024-08-06 00:00:00-04:00,141.97,148.87,140.34,143.86,686628,2024-08-06 00:00:00.000000,0.9999946355819702,-5.364432418327013e-06
AVGO,2024-08-07 00:00:00-04:00,148.45,150.0,135.85,136.36,1032325,2024-08-07 00:00:00.000000,0.9754597345987956,-0.0248463964507378
AVGO,2024-08-08 00:00:00-04:00,141.45,146.225,138.48,145.75,523228,2024-08-08 00:00:00.000000,0.9346736073493958,-0.0675578936858954
AVGO,2024-08-09 00:00:00-04:00,144.39,149.515,144.2,148.305,417736,2024-08-09 00:00:00.000000,0.9999346733093262,-6.532882455501875e-05
AVGO,2024-08-12 00:00:00-04:00,148.12,150.84,146.58,148.72,312005,2024-08-12 00:00:00.000000,0.99979430437088,-0.0002057167873672
AVGO,2024-08-13 00:00:00-04:00,151.53,156.36,149.955,156.16,482918,2024-08-13 00:00:00.000000,0.9999235272407532,-7.647568343736115e-05
AVGO,2024-08-14 00:00:00-04:00,158.02,160.22,154.76,157.58,453506,2024-08-14 00:00:00.000000,0.9999556541442872,-4.434683901942057e-05
AVGO,2024-08-15 00:00:00-04:00,161.2,166.66,160.53,166.28,503714,2024-08-15 00:00:00.000000,0.99979430437088,-0.0002057167873672
AVGO,2024-08-16 00:00:00-04:00,164.255,166.01,162.71,165.69,195008,2024-08-16 00:00:00.000000,1.0,0.0
AVGO,2024-08-19 00:00:00-04:00,165.02,167.8,160.44,167.61,408791,2024-08-19 00:00:00.000000,0.7222530841827393,-0.3253796694022802
AVGO,2024-08-20 00:00:00-04:00,167.05,168.33,164.29,165.92,311856,2024-08-20 00:00:00.000000,0.9995474020640056,-0.0004527003893549
AVGO,2024-08-21 00:00:00-04:00,165.115,166.38,162.9,165.77,439114,2024-08-21 00:00:00.000000,0.9740021030108134,-0.0263418161932538
AVGO,2024-08-22 00:00:00-04:00,170.51,172.35,161.52,162.53,554414,2024-08-22 00:00:00.000000,0.9999967217445374,-3.2782608361376672e-06
AVGO,2024-08-23 00:00:00-04:00,165.025,168.24,163.605,166.44,479756,2024-08-23 00:00:00.000000,0.9999996423721312,-3.576279326012052e-07
AVGO,2024-08-26 00:00:00-04:00,165.44,165.52,158.83,159.62,513630,2024-08-26 00:00:00.000000,0.9999552567799886,-4.4744221019083695e-05
AVGO,2024-08-27 00:00:00-04:00,157.66,161.99,155.9,161.42,560894,2024-08-27 00:00:00.000000,0.9974140723546346,-0.0025892769315126
AVGO,2024-08-28 00:00:00-04:00,160.06,162.2,156.27,158.21,528037,2024-08-28 00:00:00.000000,0.956918736298879,-0.0440368061828628
AVGO,2024-08-29 00:00:00-04:00,158.515,163.19,155.42,157.03,754633,2024-08-29 00:00:00.000000,0.999993622303009,-6.377717328562722e-06
AVGO,2024-08-30 00:00:00-04:00,161.235,163.205,158.74,162.77,628675,2024-08-30 00:00:00.000000,0.9999462366104126,-5.376483489023546e-05
COST,2024-08-05 00:00:00-04:00,798.1,810.39,794.06,801.39,67742,2024-08-05 00:00:00.000000,0.9999925494194032,-7.450608352637308e-06
COST,2024-08-06 00:00:00-04:00,807.135,832.89,807.135,816.46,107243,2024-08-06 00:00:00.000000,0.999974250793457,-2.5749538059478415e-05
COST,2024-08-07 00:00:00-04:00,824.75,833.59,809.54,810.08,54199,2024-08-07 00:00:00.000000,0.8487138748168945,-0.1640331638228357
COST,2024-08-08 00:00:00-04:00,820.47,842.51,820.45,840.05,62998,2024-08-08 00:00:00.000000,0.8915377706289291,-0.114807475073414
COST,2024-08-09 00:00:00-04:00,838.265,857.49,838.11,855.19,55889,2024-08-09 00:00:00.000000,0.999093770980835,-0.0009066398929318
COST,2024-08-12 00:00:00-04:00,856.865,869.99,853.13,863.86,42276,2024-08-12 00:00:00.000000,0.9999935030937196,-6.496927385504599e-06
COST,2024-08-13 00:00:00-04:00,867.18,867.18,856.475,864.83,49880,2024-08-13 00:00:00.000000,0.9999322891235352,-6.771316894972425e-05
COST,2024-08-14 00:00:00-04:00,865.25,865.25,859.89,862.37,32844,2024-08-14 00:00:00.000000,0.9997187256813048,-0.0002813138837355
COST,2024-08-15 00:00:00-04:00,873.66,879.47,869.4,877.41,75358,2024-08-15 00:00:00.000000,0.9902707934379578,-0.0097768445304531
COST,2024-08-16 00:00:00-04:00,873.105,875.42,869.05,870.02,37744,2024-08-16 00:00:00.000000,0.9978110194206238,-0.0021913798993807
COST,2024-08-19 00:00:00-04:00,871.54,872.61,868.89,872.42,35722,2024-08-19 00:00:00.000000,0.9999990463256836,-9.5367477115389e-07
COST,2024-08-20 00:00:00-04:00,871.86,876.55,871.86,876.43,23003,2024-08-20 00:00:00.000000,0.998932719230652,-0.0010678507190354
COST,2024-08-21 00:00:00-04:00,883.48,890.86,877.45,881.4,34117,2024-08-21 00:00:00.000000,0.998933494091034,-0.001067075031077
COST,2024-08-22 00:00:00-04:00,881.0,882.69,873.53,878.24,37106,2024-08-22 00:00:00.000000,0.9995070099830629,-0.000493111576469
COST,2024-08-23 00:00:00-04:00,881.16,884.11,871.98,878.95,23309,2024-08-23 00:00:00.000000,,
COST,2024-08-26 00:00:00-04:00,883.69,892.97,883.69,892.97,37843,2024-08-26 00:00:00.000000,0.9999139308929444,-8.607281121380266e-05
COST,2024-08-27 00:00:00-04:00,888.775,918.07,888.775,908.83,66875,2024-08-27 00:00:00.000000,0.9906365672747294,-0.0094075452404579
COST,2024-08-28 00:00:00-04:00,910.85,911.0,882.26,887.88,56767,2024-08-28 00:00:00.000000,0.8872872889041901,-0.1195864608332351
COST,2024-08-29 00:00:00-04:00,890.01,899.35,886.34,886.8,32112,2024-08-29 00:00:00.000000,0.999919891357422,-8.011185144680608e-05
COST,2024-08-30 00:00:00-04:00,891.0,895.56,884.16,892.48,27304,2024-08-30 00:00:00.000000,0.9999322891235352,-6.771316894972425e-05
MCD,2024-08-05 00:00:00-04:00,276.91,277.68,267.75,268.48,277779,2024-08-05 00:00:00.000000,0.999975323677063,-2.46766274024773e-05
MCD,2024-08-06 00:00:00-04:00,269.36,273.155,268.285,270.07,120706,2024-08-06 00:00:00.000000,,
MCD,2024-08-07 00:00:00-04:00,269.475,272.97,268.82,269.43,133928,2024-08-07 00:00:00.000000,0.9998071789741516,-0.0001928396182124
MCD,2024-08-08 00:00:00-04:00,268.34,273.625,268.34,271.33,142354,2024-08-08 00:00:00.000000,0.9957191348075868,-0.0042900543301613
MCD,2024-08-09 00:00:00-04:00,271.27,271.645,266.995,267.87,83094,2024-08-09 00:00:00.000000,1.0,0.0
MCD,2024-08-12 00:00:00-04:00,266.945,269.38,265.53,269.38,93837,2024-08-12 00:00:00.000000,0.6320799589157104,-0.4587393755662209
MCD,2024-08-13 00:00:00-04:00,270.545,271.95,267.66,270.29,128713,2024-08-13 00:00:00.000000,0.9985327124595642,-0.0014683650609495
MCD,2024-08-14 00:00:00-04:00,269.325,271.45,268.695,271.19,111738,2024-08-14 00:00:00.000000,0.9999678134918212,-3.2187026175480344e-05
MCD,2024-08-15 00:00:00-04:00,272.57,275.755,272.105,274.84,73132,2024-08-15 00:00:00.000000,,
MCD,2024-08-16 00:00:00-04:00,275.39,279.455,274.8,278.54,165992,2024-08-16 00:00:00.000000,,
MCD,2024-08-19 00:00:00-04:00,282.2,288.31,281.985,287.555,184586,2024-08-19 00:00:00.000000,0.9999860525131226,-1.3947584144540927e-05
MCD,2024-08-20 00:00:00-04:00,286.565,290.15,285.3,285.655,136691,2024-08-20 00:00:00.000000,0.7345196157693863,-0.308538577435654
MCD,2024-08-21 00:00:00-04:00,287.745,289.97,286.66,289.69,87921,2024-08-21 00:00:00.000000,0.9980342984199524,-0.0019676361069492
MCD,2024-08-22 00:00:00-04:00,289.35,290.14,287.59,289.26,64413,2024-08-22 00:00:00.000000,0.9738425016403198,-0.0265056910428898
MCD,2024-08-23 00:00:00-04:00,289.755,290.74,287.31,289.44,81542,2024-08-23 00:00:00.000000,0.99989652633667,-0.0001034790170988
MCD,2024-08-26 00:00:00-04:00,289.45,292.04,287.89,288.76,77006,2024-08-26 00:00:00.000000,0.993716299533844,-0.0063035260074078
MCD,2024-08-27 00:00:00-04:00,288.22,290.28,288.22,289.635,70681,2024-08-27 00:00:00.000000,0.99999737739563,-2.6226078091500412e-06
MCD,2024-08-28 00:00:00-04:00,289.98,290.94,285.365,287.06,202773,2024-08-28 00:00:00.000000,,
MCD,2024-08-29 00:00:00-04:00,287.525,289.0,284.86,287.95,74990,2024-08-29 00:00:00.000000,0.9999873638153076,-1.2636264529637162e-05
MCD,2024-08-30 00:00:00-04:00,288.06,288.87,286.39,288.72,64663,2024-08-30 00:00:00.000000,,
TMO,2024-08-05 00:00:00-04:00,608.345,608.43,593.35,598.06,77697,2024-08-05 00:00:00.000000,,
TMO,2024-08-06 00:00:00-04:00,597.54,612.7,597.54,602.15,61895,2024-08-06 00:00:00.000000,0.943447768688202,-0.0582142748069086
TMO,2024-08-07 00:00:00-04:00,594.4,601.59,585.82,587.14,90763,2024-08-07 00:00:00.000000,,
TMO,2024-08-08 00:00:00-04:00,592.85,600.84,592.85,599.73,60799,2024-08-08 00:00:00.000000,,
TMO,2024-08-09 00:00:00-04:00,598.665,600.675,593.91,596.32,54597,2024-08-09 00:00:00.000000,,
TMO,2024-08-12 00:00:00-04:00,594.015,599.31,591.72,599.18,49892,2024-08-12 00:00:00.000000,,
TMO,2024-08-13 00:00:00-04:00,599.785,605.57,599.785,603.14,47346,2024-08-13 00:00:00.000000,0.9923713207244872,-0.00765792648928
TMO,2024-08-14 00:00:00-04:00,602.205,603.13,596.485,601.93,48716,2024-08-14 00:00:00.000000,,
TMO,2024-08-15 00:00:00-04:00,606.34,606.57,600.27,603.67,33454,2024-08-15 00:00:00.000000,,
TMO,2024-08-16 00:00:00-04:00,603.55,606.58,600.68,603.955,43616,2024-08-16 00:00:00.000000,,
TMO,2024-08-19 00:00:00-04:00,603.95,610.82,603.95,607.05,55527,2024-08-19 00:00:00.000000,,
TMO,2024-08-20 00:00:00-04:00,608.33,614.76,608.33,614.55,65487,2024-08-20 00:00:00.000000,,
TMO,2024-08-21 00:00:00-04:00,616.675,618.12,609.275,609.84,71546,2024-08-21 00:00:00.000000,,
TMO,2024-08-22 00:00:00-04:00,612.275,613.0,602.04,603.52,55001,2024-08-22 00:00:00.000000,0.999984860420227,-1.513969437754378e-05
TMO,2024-08-23 00:00:00-04:00,606.585,606.86,600.74,606.065,39457,2024-08-23 00:00:00.000000,,
TMO,2024-08-26 00:00:00-04:00,604.74,606.34,603.18,605.38,19213,2024-08-26 00:00:00.000000,,
TMO,2024-08-27 00:00:00-04:00,604.835,610.82,603.605,610.5,40349,2024-08-27 00:00:00.000000,0.9999996423721312,-3.576279326012052e-07
TMO,2024-08-28 00:00:00-04:00,613.33,616.665,610.02,613.23,36145,2024-08-28 00:00:00.000000,,
TMO,2024-08-29 00:00:00-04:00,613.85,616.1,610.93,611.66,34950,2024-08-29 00:00:00.000000,,
TMO,2024-08-30 00:00:00-04:00,615.36,617.41,605.625,615.17,38643,2024-08-30 00:00:00.000000,,
WMT,2024-08-05 00:00:00-04:00,67.85,68.56,66.92,67.58,383094,2024-08-05 00:00:00.000000,0.999805748462677,-0.0001942704065965
WMT,2024-08-06 00:00:00-04:00,67.88,68.625,67.68,67.68,333038,2024-08-06 00:00:00.000000,,
WMT,2024-08-07 00:00:00-04:00,67.85,68.0,66.815,66.94,464637,2024-08-07 00:00:00.000000,0.9999966621398926,-3.3378656780893193e-06
WMT,2024-08-08 00:00:00-04:00,66.92,67.9,66.7,67.67,326296,2024-08-08 00:00:00.000000,0.8134273886680603,-0.2064986142440051
WMT,2024-08-09 00:00:00-04:00,67.87,68.21,67.39,67.95,344963,2024-08-09 00:00:00.000000,0.9997168630361556,-0.000283177054682
WMT,2024-08-12 00:00:00-04:00,68.37,69.215,68.075,68.73,481225,2024-08-12 00:00:00.000000,0.986307124296824,-0.0137874877928533
WMT,2024-08-13 00:00:00-04:00,68.53,68.58,67.14,68.12,609963,2024-08-13 00:00:00.000000,0.8587087194124857,-0.1523255071541502
WMT,2024-08-14 00:00:00-04:00,67.94,68.79,67.86,68.62,777348,2024-08-14 00:00:00.000000,0.9047393560409546,-0.1001083811380713
WMT,2024-08-15 00:00:00-04:00,74.02,74.43,72.78,73.2,1050859,2024-08-15 00:00:00.000000,0.9852056394923816,-0.0149048885414373
WMT,2024-08-16 00:00:00-04:00,72.715,73.605,72.59,73.45,380925,2024-08-16 00:00:00.000000,0.986322112083435,-0.0137722920466535
WMT,2024-08-19 00:00:00-04:00,73.39,73.975,73.39,73.72,339221,2024-08-19 00:00:00.000000,0.9999211430549622,-7.886005441019696e-05
WMT,2024-08-20 00:00:00-04:00,73.81,74.745,73.78,74.56,385461,2024-08-20 00:00:00.000000,0.9999854862689972,-1.4513836328020538e-05
WMT,2024-08-21 00:00:00-04:00,75.2,75.53,74.59,75.22,391907,2024-08-21 00:00:00.000000,0.938646636903286,-0.0633161891263121
WMT,2024-08-22 00:00:00-04:00,75.37,76.19,75.155,75.6,243363,2024-08-22 00:00:00.000000,0.9995089322328568,-0.000491188380407
WMT,2024-08-23 00:00:00-04:00,75.57,75.81,75.02,75.68,249882,2024-08-23 00:00:00.000000,0.8432548567652702,-0.1704860454776335
WMT,2024-08-26 00:00:00-04:00,75.94,76.2,75.58,76.04,199028,2024-08-26 00:00:00.000000,0.9584471881389618,-0.0424408164609839
WMT,2024-08-27 00:00:00-04:00,76.36,76.44,75.77,76.105,346035,2024-08-27 00:00:00.000000,0.9443755447864532,-0.0572313690801669
WMT,2024-08-28 00:00:00-04:00,76.355,76.355,75.82,76.1,303550,2024-08-28 00:00:00.000000,0.9854796826839448,-0.014626768853585
WMT,2024-08-29 00:00:00-04:00,75.93,76.46,75.68,76.41,464249,2024-08-29 00:00:00.000000,,
WMT,2024-08-30 00:00:00-04:00,76.44,77.47,76.225,77.22,309104,2024-08-30 00:00:00.000000,0.9923850446939468,-0.0076440971148551
DHR,2024-08-05 00:00:00-04:00,271.78,273.17,266.06,269.33,132915,2024-08-05 00:00:00.000000,0.9974514842033386,-0.0025517687910914
DHR,2024-08-06 00:00:00-04:00,270.905,273.9,268.75,269.06,114343,2024-08-06 00:00:00.000000,,
DHR,2024-08-07 00:00:00-04:00,268.78,270.91,262.94,263.43,97887,2024-08-07 00:00:00.000000,,
DHR,2024-08-08 00:00:00-04:00,265.325,269.46,264.335,268.59,100514,2024-08-08 00:00:00.000000,0.9421252608299256,-0.0596170399657612
